config_key,T,m,sigma2_method,cbar_otimo,poder_no_otimo,se_poder,se_cbar,fallback_used,refined,inv_dev,cfg_seed,lambda1,lambda2,lambda3,lambda4,lambda5,mza_cv1,mza_cv1_se,mza_cv2_5,mza_cv2_5_se,mza_cv5,mza_cv5_se,mza_cv10,mza_cv10_se,msb_cv1,msb_cv1_se,msb_cv2_5,msb_cv2_5_se,msb_cv5,msb_cv5_se,msb_cv10,msb_cv10_se,mzt_cv1,mzt_cv1_se,mzt_cv2_5,mzt_cv2_5_se,mzt_cv5,mzt_cv5_se,mzt_cv10,mzt_cv10_se,pt_cv1,pt_cv1_se,pt_cv2_5,pt_cv2_5_se,pt_cv5,pt_cv5_se,pt_cv10,pt_cv10_se,mpt_cv1,mpt_cv1_se,mpt_cv2_5,mpt_cv2_5_se,mpt_cv5,mpt_cv5_se,mpt_cv10,mpt_cv10_se
T100_m3_lambdas_0.25_0.45_0.75,100,3,maic,-9.237654321,0.5,0.007067364,0.109121417,0,0,3.58E-10,158879708,0.25,0.45,0.75,,,-16.03274884,0.247146771,-13.77994458,0.189650198,-11.76747264,0.105434481,-9.923624359,0.082915123,0.169869148,0.00188062,0.184975738,0.000955866,0.199032906,0.001023652,0.21414306,0.000627611,-2.791151829,0.02381256,-2.568731331,0.01826123,-2.368895848,0.014403655,-2.171268623,0.009848061,3.127319461,0.073658707,3.857684632,0.054051934,4.556396598,0.05191376,5.567908354,0.053658108,2.8039747,0.042792682,3.347824219,0.054470808,3.872511413,0.037143766,4.54878207,0.037167941
T100_m3_lambdas_0.25_0.45_0.85,100,3,maic,-9.386792453,0.5,0.007069954,0.166770467,0,0,3.84E-10,163945008,0.25,0.45,0.85,,,-16.26496688,0.26036044,-13.84543338,0.169272203,-11.85883841,0.106985775,-9.953229766,0.101345438,0.171314332,0.001109028,0.18407527,0.001266343,0.197548115,0.000934718,0.214461879,0.000756778,-2.800023036,0.024986136,-2.572601583,0.014594791,-2.383973499,0.013643584,-2.167787512,0.008817912,3.264739783,0.073494506,3.927785826,0.051124216,4.644646431,0.063666811,5.711601678,0.05896277,2.920531941,0.032941267,3.442727646,0.040776283,3.953711925,0.044854948,4.699588539,0.035485683
T100_m3_lambdas_0.25_0.55_0.75,100,3,maic,-8.764084507,0.5,0.007068225,0.12449063,0,0,4.64E-10,159016608,0.25,0.55,0.75,,,-15.57000015,0.259907682,-13.23934466,0.148228152,-11.45637491,0.104755416,-9.637510384,0.071910571,0.173686831,0.001339207,0.187614562,0.001038684,0.201074018,0.000883615,0.217860416,0.000821638,-2.758724097,0.027506201,-2.535601565,0.016585835,-2.333298906,0.012838504,-2.140943142,0.007842104,2.881000335,0.043763718,3.504378595,0.056698886,4.180624743,0.051307529,5.059437413,0.048712951,2.639951195,0.045040865,3.086939699,0.038921143,3.576370918,0.030934591,4.217543934,0.027434665
T100_m3_lambdas_0.25_0.55_0.85,100,3,maic,-8.894444444,0.5,0.007068013,0.098209275,0,0,4.41E-10,164081908,0.25,0.55,0.85,,,-15.26764007,0.349747348,-13.11183709,0.141826306,-11.42478762,0.101165672,-9.562152474,0.079449169,0.175450103,0.001428386,0.18903745,0.001042935,0.20144788,0.000821721,0.218172567,0.000789132,-2.722722414,0.034920605,-2.50897551,0.013801959,-2.335152322,0.010767085,-2.124425141,0.009118898,2.963006134,0.059092383,3.670851283,0.063370222,4.306749829,0.056956802,5.240240371,0.055801414,2.714008824,0.060459923,3.197604263,0.034784108,3.701681868,0.031130316,4.408784932,0.033938168
T100_m3_lambdas_0.25_0.65_0.85,100,3,maic,-8.968944099,0.5,0.007070213,0.10979919,0,0,1.08E-10,164218808,0.25,0.65,0.85,,,-15.46209583,0.285992173,-13.20098875,0.208536472,-11.29692987,0.095157687,-9.553804908,0.071989445,0.173786815,0.001410793,0.18838565,0.001234664,0.202307939,0.000919316,0.218966385,0.00066293,-2.740601618,0.019745871,-2.510557999,0.016790345,-2.320426523,0.011810053,-2.124282236,0.008832368,3.043033206,0.067955414,3.790558713,0.045562964,4.403504351,0.038145035,5.417433907,0.055062527,2.78083607,0.045403401,3.282420826,0.039807289,3.806841302,0.03404587,4.473325609,0.034310923
T100_m3_lambdas_0.35_0.55_0.75,100,3,maic,-8.562913907,0.5,0.007069648,0.117070659,0,0,9.30E-12,159020308,0.35,0.55,0.75,,,-15.66703344,0.320409752,-13.07997077,0.176930252,-11.30607913,0.126986439,-9.606226348,0.074737446,0.174344007,0.00128164,0.188428492,0.001288795,0.202999593,0.000869719,0.219195145,0.00071548,-2.747680922,0.026004616,-2.505721559,0.011981431,-2.334296048,0.012292763,-2.122210514,0.010551123,2.843808186,0.058923953,3.353377681,0.034659909,3.961289254,0.050251376,4.852647022,0.041663727,2.522556919,0.040635882,2.99939166,0.029749628,3.427924818,0.03430241,4.113063749,0.034133729
T100_m3_lambdas_0.35_0.55_0.85,100,3,maic,-8.667785235,0.5,0.007068267,0.118642077,0,0,1.70E-11,164085608,0.35,0.55,0.85,,,-15.99055423,0.257056529,-13.21338023,0.161323865,-11.49308515,0.117300739,-9.596931413,0.085815894,0.173623738,0.001192786,0.188185111,0.001136259,0.201400818,0.000749002,0.218630388,0.000893985,-2.799492332,0.026049427,-2.528764896,0.018671698,-2.343052657,0.011994153,-2.124228705,0.010118559,2.791391408,0.053525369,3.40448681,0.04823921,4.037320945,0.036432959,4.973384867,0.058154157,2.531037343,0.049751217,3.003311367,0.038335085,3.499249784,0.036479829,4.203158906,0.034918562
T100_m3_lambdas_0.35_0.65_0.85,100,3,maic,-8.47133758,0.5,0.007070314,0.112596621,0,0,4.22E-11,164222508,0.35,0.65,0.85,,,-14.98967451,0.299702874,-12.65642946,0.15492367,-10.98269573,0.110193614,-9.124176485,0.095581902,0.177074259,0.00175511,0.191425521,0.000868274,0.205624501,0.000938942,0.223063846,0.000752904,-2.685154797,0.02055225,-2.46523893,0.016141159,-2.283312091,0.011326672,-2.07827429,0.008540427,2.829534869,0.04943575,3.413381769,0.04139765,4.050920025,0.045206795,5.022026929,0.050183577,2.584936073,0.041738857,3.023016108,0.03747779,3.523190341,0.032823905,4.179636865,0.031573407
T100_m3_lambdas_0.45_0.65_0.85,100,3,maic,-7.858638743,0.5,0.00706688,0.092553244,0,0,7.76E-10,164226208,0.45,0.65,0.85,,,-14.72809479,0.269741302,-12.22032698,0.185763487,-10.46558579,0.100797532,-8.662637259,0.078896848,0.178836977,0.001862276,0.194677859,0.000927585,0.209129869,0.001032734,0.227972304,0.00087617,-2.658112988,0.023733472,-2.425401173,0.017794858,-2.236918599,0.01130326,-2.018156449,0.008867965,2.474589252,0.055188694,3.014094794,0.037552214,3.592647256,0.039245409,4.450067346,0.04113069,2.287651699,0.046057094,2.729661636,0.034316913,3.163960207,0.03176416,3.814668219,0.027021914
T100_m4_lambdas_0.15_0.36_0.57_0.78,100,4,maic,-9.759398496,0.5,0.007068569,0.132914808,0,0,1.70E-10,1611488757,0.15,0.36,0.57,0.78,,-17.34535617,0.283901577,-15.01054807,0.155147885,-13.16250613,0.136222227,-11.24267954,0.068886544,0.165206762,0.00123466,0.176499255,0.001018231,0.188230582,0.000666239,0.202887154,0.000660014,-2.908824058,0.026560999,-2.690194164,0.017192629,-2.511878872,0.012668646,-2.315427025,0.007749083,3.26934267,0.059043686,3.895651628,0.052630278,4.642985453,0.056649822,5.635585123,0.049032845,2.91299787,0.045834793,3.377570568,0.037974551,3.865475731,0.038102474,4.4882916,0.029325551
T100_m4_lambdas_0.15_0.36_0.57_0.85,100,4,maic,-9.19,0.5,0.007068068,0.11785113,0,0,2.82E-10,1742680027,0.15,0.36,0.57,0.85,,-16.78642268,0.229369305,-14.43056629,0.192788102,-12.71244591,0.104861881,-10.80673583,0.07401081,0.167429912,0.001454977,0.18054314,0.000773841,0.192048755,0.000865593,0.206495638,0.000633349,-2.853071566,0.021745692,-2.633939585,0.014647469,-2.462445691,0.011938489,-2.268366383,0.007879673,3.037505945,0.063328373,3.642204136,0.044779157,4.243037448,0.044707409,5.115664449,0.042880316,2.715830255,0.038366706,3.125770558,0.036506977,3.580620857,0.033449682,4.152342181,0.027069456
T100_m4_lambdas_0.15_0.36_0.64_0.85,100,4,maic,-9.460784314,0.5,0.00707011,0.115540324,0,0,4.50E-10,1746225737,0.15,0.36,0.64,0.85,,-16.78386404,0.213955482,-14.6359699,0.15623183,-12.9337279,0.105276919,-11.05433395,0.091120975,0.167793656,0.000836722,0.179600109,0.00083764,0.189881665,0.000566604,0.204542784,0.000843687,-2.861614147,0.021073147,-2.66497269,0.011302134,-2.487133619,0.011605969,-2.285219075,0.009672398,3.167888831,0.039732545,3.758227804,0.053008337,4.428823071,0.043131983,5.378123856,0.043987873,2.828755379,0.043907528,3.218137968,0.031869631,3.691263725,0.043449806,4.336155193,0.030972025
T100_m4_lambdas_0.15_0.43_0.64_0.85,100,4,maic,-9.471698113,0.5,0.007070728,0.166770467,0,0,3.76E-10,1746321567,0.15,0.43,0.64,0.85,,-16.54364696,0.290136563,-14.50417383,0.155258407,-12.86767278,0.136418962,-11.03277325,0.080891985,0.168548076,0.001185468,0.180384299,0.0009465,0.19113297,0.000676794,0.204717577,0.000752145,-2.835447915,0.018884821,-2.636672927,0.015865652,-2.486796895,0.012945758,-2.291856076,0.009025747,3.253741591,0.059971851,3.765157729,0.047800775,4.393192452,0.04760553,5.346976885,0.04733449,2.882557148,0.039074536,3.295081837,0.029342445,3.698995715,0.029084242,4.327502295,0.029999862
T100_m4_lambdas_0.22_0.43_0.64_0.85,100,4,maic,-9.535714286,0.5,0.007070332,0.126269068,0,0,2.80E-10,1746324157,0.22,0.43,0.64,0.85,,-16.76612556,0.22544432,-14.57745048,0.146925154,-12.77693511,0.091458666,-10.96768447,0.07173206,0.167571042,0.001249521,0.179699661,0.00096025,0.191379087,0.000753367,0.205150489,0.000706563,-2.850428526,0.022996499,-2.649990099,0.015023427,-2.470878828,0.013316567,-2.288197148,0.008943753,3.26268223,0.063845815,3.885305333,0.05268653,4.502070328,0.036410195,5.418192385,0.041695076,2.870884032,0.055101674,3.343114351,0.031462585,3.799838556,0.031729006,4.384181158,0.029708339
T100_m5_lambdas_0.15_0.312_0.473_0.635_0.796,100,5,maic,-9.817460317,0.5,0.007068986,0.140298965,0,0,1.60E-10,56532554050,0.15,0.312,0.473,0.635,0.796,-17.96369375,0.272514673,-15.57759401,0.163067652,-13.72347367,0.106788422,-11.93364182,0.076987149,0.163236031,0.001040752,0.174147073,0.000719442,0.184970661,0.00080659,0.197074142,0.000562695,-2.962753341,0.028923685,-2.747362262,0.015906052,-2.575937112,0.012116708,-2.391021692,0.007517408,3.340955466,0.051433525,3.975181263,0.051113165,4.573076709,0.038931143,5.406226085,0.036415145,2.881718587,0.044066638,3.297960403,0.038002103,3.724029462,0.038669528,4.280366864,0.029017386
T100_m5_lambdas_0.15_0.312_0.473_0.635_0.85,100,5,maic,-10.03308824,0.5,0.007070421,0.129982864,0,0,7.21E-10,60277127728,0.15,0.312,0.473,0.635,0.85,-17.84373981,0.315591429,-15.63503044,0.135941843,-14.07050049,0.114887994,-12.20204074,0.070646593,0.163061179,0.001330572,0.173429974,0.000735363,0.183607107,0.000745446,0.195416385,0.000715681,-2.946875056,0.023510605,-2.755334975,0.01195967,-2.603667512,0.010347169,-2.419167941,0.00902181,3.426889651,0.048082875,4.002207835,0.06662371,4.63615906,0.04663264,5.574724534,0.057861145,2.965187746,0.043073299,3.405871334,0.035366772,3.788217664,0.028715028,4.350332092,0.0320706
T100_m5_lambdas_0.15_0.312_0.473_0.688_0.85,100,5,maic,-9.917431193,0.5,0.007070141,0.162180454,0,0,7.36E-11,60376458261,0.15,0.312,0.473,0.688,0.85,-18.25417391,0.193814061,-15.9945654,0.158474356,-14.04184729,0.108018288,-11.99623463,0.078257642,0.161393473,0.001152683,0.172574988,0.000779159,0.182389974,0.00084252,0.195538177,0.000683567,-2.98533337,0.020067005,-2.783259553,0.014849278,-2.590553657,0.012120169,-2.395895903,0.007876632,3.259147311,0.048801137,3.927082696,0.053450106,4.544455231,0.055374606,5.515849801,0.052695615,2.897031908,0.048780701,3.275581659,0.038429867,3.750991052,0.032674259,4.346329597,0.023681434
T100_m5_lambdas_0.15_0.312_0.527_0.688_0.85,100,5,maic,-10.22,0.5,0.00706889,0.141421356,0,0,5.85E-10,60379193523,0.15,0.312,0.527,0.688,0.85,-17.7974836,0.282479305,-15.82115062,0.13881608,-13.99180771,0.129196244,-12.21290887,0.070834642,0.163087732,0.001071886,0.173240515,0.000921434,0.182622956,0.000541442,0.194844379,0.000519757,-2.93780173,0.020324295,-2.758527449,0.012822772,-2.593457698,0.00988745,-2.41766362,0.006398923,3.593601755,0.058346509,4.21709645,0.042836985,4.848961317,0.050517212,5.81569261,0.04638985,3.103689993,0.053427772,3.512888028,0.028659469,3.965008255,0.030697958,4.519656678,0.026747557
T100_m5_lambdas_0.15_0.365_0.527_0.688_0.85,100,5,maic,-9.292682927,0.5,0.007067374,0.107790668,0,0,2.01E-10,60379266080,0.15,0.365,0.527,0.688,0.85,-17.2083291,0.226747326,-15.13314528,0.123866958,-13.53048082,0.1015034,-11.60941756,0.090984529,0.164969508,0.001278725,0.176211439,0.000794251,0.186424134,0.000899762,0.199741508,0.000720676,-2.886704572,0.017581741,-2.710925165,0.013651749,-2.548416595,0.011217459,-2.350083746,0.00848337,3.059308061,0.055216228,3.530349805,0.03421135,4.117901886,0.053541651,5.001738872,0.046125984,2.670994224,0.028927933,3.032742923,0.026327147,3.398117796,0.02714418,3.99033505,0.026053849
T100_m5_lambdas_0.204_0.365_0.527_0.688_0.85,100,5,maic,-9.416,0.5,0.007069832,0.141421356,0,0,5.94E-10,60379268078,0.204,0.365,0.527,0.688,0.85,-17.39691497,0.2599278,-15.31390058,0.12092715,-13.58571886,0.114114646,-11.71139318,0.084994599,0.163852298,0.001256262,0.175485166,0.000768868,0.185428786,0.000833646,0.199395603,0.00060301,-2.880005571,0.018386845,-2.717195928,0.010780258,-2.556914698,0.011709074,-2.362379386,0.00826438,3.097099685,0.043375114,3.607466172,0.034697403,4.185153204,0.053093307,5.087530384,0.044171152,2.739914666,0.03415161,3.102668231,0.028602865,3.485731072,0.027049735,4.0380131,0.027481034
T150_m0_lambdas_,150,0,maic,-7.416077768,0.5,0,0.040089671,0,0,2.22E-10,-20,,,,,,-12.67240233,0.073892909,-10.05321089,0.042885576,-8.054052719,0.02677441,-6.063362812,0.024666471,0.192314204,0.000509591,0.214249881,0.000395349,0.237048117,0.000389415,0.269004028,0.00053115,-2.465936163,0.007742679,-2.184778522,0.005116992,-1.941982612,0.004071861,-1.67251873,0.003799796,2.418389623,0.027351148,3.064310777,0.030940766,3.840945419,0.041582005,5.075658335,0.054114201,2.350774729,0.025870977,2.966014492,0.028257111,3.680080864,0.037611497,4.791379289,0.048807393
T150_m1_lambdas_0.15,150,1,maic,-8.216049383,0.5,0.007067424,0.109121417,0,0,1.75E-10,170254520,0.15,,,,,-13.67328415,0.252174949,-11.43300589,0.173374191,-9.166273425,0.140639155,-7.163663384,0.08253084,0.184242189,0.001759021,0.202093006,0.001439952,0.222860702,0.001564014,0.249620469,0.001326221,-2.567571207,0.016161121,-2.347464743,0.020191039,-2.075465524,0.013894908,-1.826801126,0.010725748,2.785729242,0.047021353,3.460926711,0.053055598,4.284301381,0.056398011,5.590012115,0.074438317,2.667572547,0.03593208,3.158471025,0.05161096,3.953556008,0.051483812,4.961176716,0.051232637
T150_m1_lambdas_0.267,150,1,maic,-8.226744186,0.5,0.007066919,0.102777148,0,0,1.58E-10,170258849,0.267,,,,,-14.03244752,0.358194817,-11.17673413,0.188772599,-9.192244493,0.11258669,-7.147445464,0.080021411,0.183810339,0.002120658,0.204620391,0.001507868,0.222902721,0.001462267,0.24889189,0.001352186,-2.593349823,0.033645508,-2.30852961,0.018077349,-2.085911187,0.011794772,-1.833393106,0.009947283,2.780239234,0.062769445,3.533508736,0.059875537,4.281660901,0.060105191,5.547941441,0.068806923,2.666062319,0.074790475,3.241775864,0.038644165,3.927281541,0.040396591,4.960205782,0.055915246
T150_m1_lambdas_0.383,150,1,maic,-8.025641026,0.5,0.007069558,0.075545596,0,0,2.76E-10,170263141,0.383,,,,,-13.7316563,0.383117442,-11.10111431,0.190946172,-9.189949284,0.103534853,-7.147067914,0.09743466,0.183434501,0.001438887,0.204898298,0.001249151,0.224867321,0.001391853,0.250173154,0.001384736,-2.584550742,0.036120377,-2.302267139,0.01845083,-2.075838999,0.01434849,-1.828327036,0.009805004,2.644622496,0.055178104,3.307412672,0.05020478,4.117394755,0.045700217,5.249261664,0.07980954,2.515527884,0.057629192,3.11177478,0.05578569,3.783372271,0.048039911,4.753557813,0.043777449
T150_m1_lambdas_0.5,150,1,maic,-8.061611374,0.5,0.007068344,0.083780424,0,0,2.35E-10,170267470,0.5,,,,,-13.79560849,0.261711824,-11.20835699,0.207480451,-9.136740581,0.123897097,-7.124418585,0.103858622,0.185277698,0.001726294,0.203444451,0.001368369,0.223036425,0.001153693,0.25145227,0.001418731,-2.595660867,0.025321662,-2.309361937,0.022990525,-2.080753402,0.016610002,-1.818472484,0.011109831,2.622175944,0.065922243,3.356553671,0.066956243,4.150840347,0.068946949,5.363190281,0.074937834,2.495129351,0.04767156,3.122213063,0.05730437,3.808126981,0.060448236,4.840110649,0.052331468
T150_m1_lambdas_0.617,150,1,maic,-7.543209877,0.5,0.007069895,0.109121417,0,0,9.00E-11,170271799,0.617,,,,,-14.08289994,0.270895156,-11.22065908,0.220646681,-8.935365838,0.130907062,-6.929095606,0.064194677,0.184934897,0.001650267,0.203867102,0.001919068,0.224290122,0.001290065,0.253041718,0.001427316,-2.617046437,0.02212025,-2.317935004,0.026545673,-2.053227216,0.014462532,-1.794959769,0.01345253,2.24581573,0.047825665,2.894248635,0.056930191,3.655970969,0.051761568,4.732569405,0.061270319,2.177799624,0.037848839,2.743916015,0.061650541,3.426600151,0.043024566,4.362162498,0.054771169
T150_m1_lambdas_0.733,150,1,maic,-7.52259887,0.5,0.007070302,0.099873839,0,0,4.02E-10,170276091,0.733,,,,,-13.73655218,0.277662383,-10.86423466,0.181105462,-8.718901645,0.114936215,-6.953128707,0.081277192,0.185330784,0.001667398,0.204094177,0.001973399,0.227674483,0.001532895,0.253252431,0.001295157,-2.574785425,0.026464853,-2.279586594,0.022515145,-2.026365303,0.014410283,-1.79414201,0.012218078,2.311420009,0.044655218,2.954077809,0.057804743,3.692545341,0.044869632,4.723265594,0.055150211,2.22163228,0.041344965,2.812513419,0.05260224,3.480552004,0.048878317,4.346426771,0.050065846
T150_m1_lambdas_0.85,150,1,maic,-7.318965517,0.5,0.007064031,0.076196851,0,0,4.49E-10,170280420,0.85,,,,,-13.3902101,0.359819576,-10.66169376,0.193938824,-8.692216914,0.124519855,-6.732169112,0.087777493,0.185940668,0.002554067,0.207858819,0.00169195,0.228511607,0.001799702,0.255658865,0.001365134,-2.525998053,0.034133648,-2.249086842,0.019583048,-2.034380912,0.017135928,-1.762232846,0.013405064,2.276837871,0.053200987,2.829441799,0.04595626,3.506897354,0.045440739,4.557989972,0.051958992,2.161745821,0.043346153,2.70737882,0.047358868,3.312747241,0.046961226,4.260209245,0.058158952
T150_m2_lambdas_0.15_0.383,150,2,maic,-8.344512195,0.5,0.007067807,0.107790668,0,0,1.77E-10,170786766,0.15,0.383,,,,-14.81310662,0.359384724,-12.16031582,0.169243702,-10.28907894,0.13094974,-8.203530115,0.092317415,0.176601139,0.001861626,0.196329037,0.000931815,0.21244114,0.001081922,0.235136972,0.001077453,-2.678203643,0.028943468,-2.408102242,0.017542713,-2.203186374,0.012907401,-1.974231679,0.010304122,2.732384995,0.078013868,3.390209628,0.048173267,4.033019271,0.054810581,5.166913317,0.058411451,2.518930607,0.057296609,3.110721725,0.047886988,3.638728749,0.036287225,4.4565465,0.043419603
T150_m2_lambdas_0.15_0.5,150,2,maic,-8.517730496,0.5,0.007070683,0.125373543,0,0,5.12E-12,170946939,0.15,0.5,,,,-14.25884699,0.270504438,-11.83088439,0.191090974,-9.88148098,0.119783214,-8.035777196,0.067855186,0.179922099,0.002236654,0.198126739,0.001449582,0.215340854,0.001150314,0.238014217,0.001330332,-2.618234082,0.021421143,-2.378753485,0.018194355,-2.165924475,0.014464791,-1.948706995,0.010154909,2.955561211,0.067676837,3.60933692,0.050099885,4.383048377,0.058934801,5.551012359,0.060528614,2.72667414,0.043260835,3.308763549,0.045395175,3.916370778,0.050499562,4.749258985,0.0500086
T150_m2_lambdas_0.15_0.617,150,2,maic,-8.339694656,0.5,0.007068953,0.134944042,0,0,4.79E-10,171107112,0.15,0.617,,,,-15.13340143,0.295892738,-12.34009717,0.211249426,-10.19323749,0.131474461,-8.12630398,0.088963876,0.176743922,0.001553005,0.193707033,0.001291504,0.211960324,0.001413322,0.236095252,0.00118375,-2.687064503,0.033705762,-2.424727436,0.017424815,-2.194861695,0.015654653,-1.950986524,0.009903111,2.69626808,0.068013332,3.348842568,0.054573214,4.10695413,0.053407086,5.178600144,0.059230472,2.517983778,0.056690554,3.06630861,0.043407881,3.676275282,0.051153899,4.555292327,0.044323565
T150_m2_lambdas_0.15_0.733,150,2,maic,-7.991712707,0.5,0.007070765,0.097666682,0,0,2.42E-10,171265916,0.15,0.733,,,,-13.97083294,0.199141471,-11.80800979,0.142345167,-9.849679081,0.111891805,-7.924423645,0.088679476,0.182360526,0.001640313,0.199693091,0.001288097,0.2160558,0.001312187,0.238142892,0.001086601,-2.600317526,0.023326074,-2.381861786,0.019965525,-2.161261317,0.012045179,-1.925524552,0.010655757,2.655476626,0.05008164,3.214237216,0.053646257,3.869173255,0.0413819,4.919296892,0.056278928,2.454372561,0.05067988,2.930069811,0.049178567,3.481426248,0.04221699,4.292608754,0.043022003
T150_m2_lambdas_0.15_0.85,150,2,maic,-8.304093567,0.5,0.007067125,0.103378184,0,0,3.76E-10,171426089,0.15,0.85,,,,-14.55991813,0.259874958,-11.87767858,0.242890286,-9.853401739,0.120419581,-7.98370643,0.067311896,0.178326533,0.001661236,0.197962909,0.00131921,0.215262587,0.001299911,0.23727364,0.001263047,-2.636964679,0.024679959,-2.382973331,0.02167174,-2.168833752,0.015140394,-1.933722591,0.011043122,2.807916755,0.056110222,3.451715463,0.055010195,4.154592744,0.04755989,5.196431183,0.059287464,2.608759733,0.049279866,3.147074493,0.044889731,3.720636749,0.05230778,4.598840613,0.046485436
T150_m2_lambdas_0.267_0.5,150,2,maic,-8.248691099,0.5,0.007065907,0.092553244,0,0,6.33E-11,170951268,0.267,0.5,,,,-14.03681988,0.256676153,-11.57518657,0.148247787,-10.07441187,0.113446798,-7.982280577,0.083480366,0.182969558,0.001643953,0.199342131,0.001443202,0.214825002,0.00109228,0.238150287,0.00112731,-2.6212823,0.029755248,-2.363787404,0.014794438,-2.181571078,0.016374809,-1.939445034,0.011001042,2.790204195,0.071960539,3.39721967,0.038631735,4.039407276,0.062691695,5.201970836,0.070695694,2.572433166,0.056502355,3.119913541,0.039326682,3.666007442,0.046333437,4.509253124,0.047824164
T150_m2_lambdas_0.267_0.617,150,2,maic,-8.148255814,0.5,0.007067575,0.102777148,0,0,1.71E-10,171111441,0.267,0.617,,,,-14.33646591,0.262188797,-11.89688844,0.202991868,-10.05980813,0.109679476,-8.090431538,0.078164125,0.181178283,0.001799679,0.199131009,0.001467716,0.214729735,0.001399226,0.236551084,0.001059399,-2.649109823,0.026847814,-2.376413722,0.017238718,-2.186205368,0.015500962,-1.948578053,0.010047411,2.669291555,0.060186902,3.336860967,0.048452587,3.944070511,0.051479903,4.910577777,0.0588697,2.471975774,0.046958652,3.022328455,0.04184791,3.539276896,0.049309608,4.359559618,0.042351162
T150_m2_lambdas_0.267_0.733,150,2,maic,-8.168316832,0.5,0.007065911,0.087513215,0,0,1.09E-10,171270245,0.267,0.733,,,,-14.49038648,0.251965406,-12.02908794,0.196961605,-9.945662316,0.128896336,-7.93304063,0.08952676,0.180622525,0.001258483,0.195763081,0.001756982,0.215036455,0.001234225,0.237872712,0.001003268,-2.640390964,0.023951151,-2.39690527,0.018537821,-2.169143307,0.01352546,-1.92522223,0.011845186,2.64005878,0.057741608,3.230861428,0.058313209,3.990494143,0.052430524,5.044534549,0.054476892,2.498144849,0.041892017,2.980022908,0.047874483,3.601043573,0.033678001,4.484320462,0.047496237
T150_m2_lambdas_0.267_0.85,150,2,maic,-8.194805195,0.5,0.007067876,0.114790062,0,0,5.91E-11,171430418,0.267,0.85,,,,-14.66708113,0.310130911,-12.0224318,0.19853781,-10.02471047,0.137677528,-8.061711942,0.077356484,0.178510347,0.001630248,0.195251093,0.001301229,0.212881774,0.001091403,0.23660531,0.001049598,-2.648226823,0.026270984,-2.398432837,0.013499965,-2.183726086,0.013584349,-1.942332537,0.011159756,2.613684266,0.057217276,3.287143781,0.054159153,3.957642957,0.05074352,4.988486402,0.046884057,2.490316512,0.038932917,3.022899854,0.040830942,3.59593455,0.036808518,4.43941273,0.047666795
T150_m2_lambdas_0.383_0.617,150,2,maic,-8.47037037,0.5,0.007070493,0.1309457,0,0,2.26E-10,171115733,0.383,0.617,,,,-14.08437027,0.188566862,-11.9588014,0.163451662,-9.945656226,0.129704621,-8.029938033,0.069541777,0.183585527,0.001246063,0.198364657,0.001342676,0.215679619,0.001314302,0.236585543,0.001065231,-2.617557631,0.020169811,-2.39787385,0.018476588,-2.171642655,0.015649363,-1.93942586,0.010815484,2.889489357,0.056170457,3.50237623,0.059324754,4.273064249,0.05121251,5.373877304,0.059419004,2.680712641,0.045350092,3.221969203,0.05427411,3.849455363,0.053123072,4.739825961,0.048575313
T150_m2_lambdas_0.383_0.733,150,2,maic,-7.894736842,0.5,0.007067671,0.093040366,0,0,3.48E-10,171274537,0.383,0.733,,,,-14.37840197,0.303856254,-11.91288388,0.211279543,-9.781786852,0.136377654,-7.892493496,0.075440847,0.181071889,0.001946346,0.197693158,0.001275126,0.216998468,0.001318845,0.238973353,0.00112514,-2.626296729,0.03291739,-2.376757911,0.019572647,-2.141465755,0.012635796,-1.923844109,0.011679201,2.48633486,0.045771306,3.112830725,0.051309123,3.790941656,0.048574391,4.754557632,0.056815213,2.356779229,0.050262748,2.85438821,0.04966409,3.481548165,0.045072917,4.207724396,0.046033797
T150_m2_lambdas_0.383_0.85,150,2,maic,-7.592178771,0.5,0.00706834,0.09875793,0,0,2.52E-10,171434710,0.383,0.85,,,,-14.64530575,0.348778742,-11.98317044,0.182604202,-10.00666456,0.160761224,-7.825909461,0.108658351,0.179097584,0.001847468,0.195811383,0.001296476,0.214665366,0.001305458,0.239462193,0.001357093,-2.63484244,0.025275359,-2.398735472,0.017252594,-2.172662282,0.012283354,-1.917750487,0.011045231,2.287467618,0.046333914,2.795939784,0.034939922,3.428756279,0.045113207,4.372914079,0.055145301,2.192076265,0.028055252,2.626034265,0.035248958,3.134158043,0.036572446,3.939849302,0.039809332
T150_m2_lambdas_0.5_0.733,150,2,maic,-7.528368794,0.5,0.007070466,0.125373543,0,0,1.51E-10,171278866,0.5,0.733,,,,-14.29097515,0.289558511,-11.46428586,0.14378939,-9.65269634,0.129422431,-7.688995911,0.075393088,0.181847465,0.001525791,0.201926011,0.001449668,0.218153339,0.00119761,0.241836614,0.001349144,-2.602212556,0.034811661,-2.344147734,0.017337368,-2.128210871,0.016513389,-1.897996086,0.011745855,2.346494514,0.049875006,2.863411679,0.042884123,3.446456105,0.04731855,4.392018917,0.043957571,2.207673845,0.056128117,2.665358589,0.034738922,3.210040666,0.044490879,3.954129376,0.038785576
